wt-circle src,shop2-review-attribution,shop2-review-attribution 2,shop2-review-attribution href,screen-reader-only,prose,wt-display-block href,listing-image src,wt-display-table-cell
https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75,"on Dec 9, 2025",Mariah,https://www.etsy.com/people/6yxstevu?ref=shop_review,5 out of 5 stars,Was looking for a silly bootleg shirt for my partner and adore this. Great choice,https://www.etsy.com/listing/1758780019/serj-tankian-vintage-t-shirt-serj?ref=shop_review,https://i.etsystatic.com/6111440716/r/il/e83333/6111440716/il_170x135.6111440716_e0e2.jpg,"SERJ TANKIAN Vintage T-shirt - Serj Tankian Bootleg Tees, Serj Tankian Fans Gifts, Serj Tankian Retro Shirt, Serj Tankian Kids Tee"
https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75,"on Dec 9, 2025",Heather,https://www.etsy.com/people/sagj9wxkd3klfb49?ref=shop_review,5 out of 5 stars,It was as described. Yay,https://www.etsy.com/listing/1520274356/courtney-love-shirt-courtney-love-homage?ref=shop_review,https://i.etsystatic.com/5188219539/r/il/67ca71/5188219539/il_170x135.5188219539_q83t.jpg,"COURTNEY LOVE Shirt, Courtney Love Homage T-Shirt, Courtney Michelle Love American Vintage Merch, Courtney Love Fan Gift"
https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75,"on Nov 30, 2025",Misty,https://www.etsy.com/people/gaxwb15j?ref=shop_review,5 out of 5 stars,I love my shirt it is so pretty,https://www.etsy.com/listing/1698018099/gavin-newsom-vintage-shirt-gavin-newsom?ref=shop_review,https://i.etsystatic.com/5849213456/r/il/4508f0/5849213456/il_170x135.5849213456_e0vp.jpg,"GAVIN NEWSOM Vintage Shirt, Gavin Newsom Homage Tshirt, Gavin Newsom Fan Tees, Gavin Newsom Retro 90s Sweater, Gavin"
https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75,"on Nov 30, 2025",Etsy buyer,https://www.etsy.com/people/oliviak99?ref=shop_review,5 out of 5 stars,"Great birthday present, my friend loved it",https://www.etsy.com/listing/1521750733/michael-cera-shirt-michael-cera-homage-t?ref=shop_review,https://i.etsystatic.com/5130708069/r/il/234042/5130708069/il_170x135.5130708069_o81g.jpg,"MICHAEL CERA Shirt, Michael Cera Homage T-Shirt, Michael Austin Cera Canadian Actor Vintage Retro Bootleg Merch, Michael Cera Fans Gift"
https://i.etsystatic.com/iusa/308fc2/70193226/iusa_75x75.70193226_fr1e.jpg?version=0,"on Nov 29, 2025",Samantha,https://www.etsy.com/people/sgilchrest?ref=shop_review,5 out of 5 stars,Looks just like the photo,https://www.etsy.com/listing/4325840604/fried-rice-shirt-fried-rice-lover-fried?ref=shop_review,https://i.etsystatic.com/7016258359/r/il/7f5f06/7016258359/il_170x135.7016258359_8k3y.jpg,"Fried Rice Shirt, Fried Rice Lover, Fried Rice Funny Shirt, Funny Meme Tees, Fried Rice Merch, Food Lover, Food Lover Merc"
https://i.etsystatic.com/iusa/ae4d55/80994824/iusa_75x75.80994824_7zu8.jpg?version=0,"on Nov 28, 2025",Richy,https://www.etsy.com/people/ygehjvhq?ref=shop_review,5 out of 5 stars,Very lovely and thorough when communicating and it even arrived earlier than expected. Absolutely love it :),https://www.etsy.com/listing/1237255925/custom-order-vintage-shirt-up-to-you?ref=shop_review,https://i.etsystatic.com/3889504952/r/il/1908ec/3889504952/il_170x135.3889504952_muab.jpg,"Custom Order Vintage Shirt, Up to You Shirt, Insert Your Design, Personalized Shirt, Customized Shirt, Change Your Design Here Shirt"
https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75,"on Nov 27, 2025",Payton,https://www.etsy.com/people/uunqzsb3wg1sjavp?ref=shop_review,5 out of 5 stars,One of my all time favorite t-shirts!!! I would absolutely reccommend this item :),https://www.etsy.com/listing/4347322904/nathan-fillion-retro-shirt-nathan?ref=shop_review,https://i.etsystatic.com/7085332562/r/il/f5177c/7085332562/il_170x135.7085332562_jumb.jpg,"NATHAN FILLION Retro Shirt, Nathan Fillion Retro Tees, Charming Wit T-Shirt, Bold Lead Longsleeve, Nathan Fillion Vintage Sweater"
https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75,"Etsy buyer on Nov 26, 2025",,,5 out of 5 stars,Just as described! Looks great!,https://www.etsy.com/listing/1683865170/johnny-depp-vintage-shirt-johnny-depp?ref=shop_review,https://i.etsystatic.com/5897429611/r/il/69db99/5897429611/il_170x135.5897429611_pde0.jpg,"JOHNNY DEPP Vintage Shirt, Johnny Depp Homage Fan Tees, Johnny Depp Homage Retro, Johnny Depp Graphic Retro 90s, Johnny Depp Merch"
https://i.etsystatic.com/iusa/ec4def/60861997/iusa_75x75.60861997_5nti.jpg?version=0,"on Nov 23, 2025",Amber,https://www.etsy.com/people/damnationpink?ref=shop_review,5 out of 5 stars,great shirt! print quality is good and hasnt faded in the wash.,https://www.etsy.com/listing/1570160248/retro-fitzwilliam-darcy-shirt?ref=shop_review,https://i.etsystatic.com/5427133755/r/il/2ef252/5427133755/il_170x135.5427133755_h6r5.jpg,"Retro Fitzwilliam Darcy Shirt, Fitzwilliam Darcy Tees, Vintage Fitzwilliam Darcy T-shirt, Pride and Prejudice, Gift for fan"
https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75,"on Nov 23, 2025",Ash,https://www.etsy.com/people/l884g4b7ur5fhwvz?ref=shop_review,5 out of 5 stars,"Amazing gift for my friend’s birthday, he loved it! Shirt seemed good quality, though the print was a little rough on top. Couldn’t notice when wearing it though! Doesn’t look like a shirt that will peal so all around it looks great!",https://www.etsy.com/listing/1758780019/serj-tankian-vintage-t-shirt-serj?ref=shop_review,https://i.etsystatic.com/6111440716/r/il/e83333/6111440716/il_170x135.6111440716_e0e2.jpg,"SERJ TANKIAN Vintage T-shirt - Serj Tankian Bootleg Tees, Serj Tankian Fans Gifts, Serj Tankian Retro Shirt, Serj Tankian Kids Tee"
https://i.etsystatic.com/iusa/3880a2/100550324/iusa_75x75.100550324_b6sx.jpg?version=0,"on Nov 23, 2025",Laura,https://www.etsy.com/people/sleepyspam98?ref=shop_review,5 out of 5 stars,"The shirt came quickly and looks exactly as described! The quality is great too, thank you!",https://www.etsy.com/listing/1683865216/keshi-retro-t-shirt-keshi-vintage-tee?ref=shop_review,https://i.etsystatic.com/5849336848/r/il/1b003e/5849336848/il_170x135.5849336848_3sve.jpg,"KESHI Retro T-shirt - Keshi Vintage Tee, Keshi Long Sleeve Shirt, Keshi Fans Tee, Keshi Kids Tee, Keshi Fans Shirt, Keshi Homage Shirt"
https://i.etsystatic.com/iusa/6302de/111601141/iusa_75x75.111601141_5cof.jpg?version=0,"on Nov 23, 2025",Amelia,https://www.etsy.com/people/adoremestiles?ref=shop_review,5 out of 5 stars,My friend loved her gift,https://www.etsy.com/listing/1718627942/melissa-barrera-vintage-shirt-melissa?ref=shop_review,https://i.etsystatic.com/6044557035/r/il/732982/6044557035/il_170x135.6044557035_5kr9.jpg,"MELISSA BARRERA Vintage Shirt, Melissa Barrera Homage Tshirt, Melissa Barrera Fan Tees, Melissa Barrera Retro 90s Sweater, MelissaBarreram"
https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75,"on Nov 9, 2025",Etsy buyer,https://www.etsy.com/people/claircooper123?ref=shop_review,5 out of 5 stars,Perfect item. Matches the description. And arrived ahead of schedule even with shipping to the UK. Thank you!,https://www.etsy.com/listing/4347322904/nathan-fillion-retro-shirt-nathan?ref=shop_review,https://i.etsystatic.com/7085332562/r/il/f5177c/7085332562/il_170x135.7085332562_jumb.jpg,"NATHAN FILLION Retro Shirt, Nathan Fillion Retro Tees, Charming Wit T-Shirt, Bold Lead Longsleeve, Nathan Fillion Vintage Sweater"
https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75,"on Nov 9, 2025",Nina,https://www.etsy.com/people/Cupcake1308?ref=shop_review,5 out of 5 stars,"Arrived very quickly, looks just like in the pictures",https://www.etsy.com/listing/1820424369/jenna-marbles-retro-t-shirt-jenna?ref=shop_review,https://i.etsystatic.com/6406973864/r/il/38343d/6406973864/il_170x135.6406973864_tjtj.jpg,"JENNA MARBLES Retro T-shirt - Jenna Marbles Homage Tees, Jenna Marbles Vintage Tshirt, Jenna Marbles 90's Tee, Jenna Marbles Shirt"
https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75,"on Nov 5, 2025",Joanna,https://www.etsy.com/people/nry3mntr?ref=shop_review,5 out of 5 stars,Perfect gift kinda small but I believe it just needs a wash and it will be good,https://www.etsy.com/listing/1584351757/mina-twice-mina-shirt-mina-fan-tees-mina?ref=shop_review,https://i.etsystatic.com/5378996686/r/il/c823b7/5378996686/il_170x135.5378996686_j980.jpg,"MINA Twice, Mina Shirt, Mina Fan Tees, Mina Twice Merch, Mina Vintage Shirt, Retro Mina Korean Tour Tshirt, Mina Gift Poster Shirt"
https://i.etsystatic.com/iusa/dceaa0/105744462/iusa_75x75.105744462_jbi3.jpg?version=0,"on Nov 2, 2025",Mitch,https://www.etsy.com/people/mitchhyatt322?ref=shop_review,5 out of 5 stars,quality is great. definitely would buy from again.,https://www.etsy.com/listing/1596511544/chandler-bing-shirt-friends-tv-series?ref=shop_review,https://i.etsystatic.com/5551403793/r/il/4ae1c6/5551403793/il_170x135.5551403793_94y7.jpg,"CHANDLER BING Shirt, Friends Tv Series Matthew Perry Gift, Vintage Chandler Bing T-shirt Retro 90's, Funny Chandler Friends Fans Merch"
https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75,"on Nov 2, 2025",Claire,https://www.etsy.com/people/rsqmvfjd?ref=shop_review,5 out of 5 stars,I love this seller and their items. Quick dispatch and delivery to the UK.,https://www.etsy.com/listing/4347323170/retro-tom-sturridge-shirt-tom-sturridge?ref=shop_review,https://i.etsystatic.com/7133279671/r/il/7eaead/7133279671/il_170x135.7133279671_rg3j.jpg,"RETRO Tom Sturridge Shirt, Tom Sturridge Vintage Tees, Tom Sturridge Sweatshirt, Tom Sturridge Fan, Tom Sturridge Merch"
https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75,"Etsy buyer on Nov 1, 2025",,,5 out of 5 stars,It’s so funny and cute mom will love!,https://www.etsy.com/listing/1512712975/jason-bateman-jason-bateman-shirt-jason?ref=shop_review,https://i.etsystatic.com/5089911077/r/il/7e4151/5089911077/il_170x135.5089911077_bmqj.jpg,"Jason Bateman, Jason Bateman Shirt, Jason Bateman Movie Shirt, Actor Jason Bateman Vintage, Jason Bateman Fan Tees, Jason Bateman Drama Tees"
https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75,"on Oct 29, 2025",Amy,https://www.etsy.com/people/fojk0x1xwkqy5vww?ref=shop_review,5 out of 5 stars,"arrived very fast, great quality print",https://www.etsy.com/listing/1892029480/retro-nachos-funny-shirt-nachos-tees-y2k?ref=shop_review,https://i.etsystatic.com/6855206009/r/il/78633d/6855206009/il_170x135.6855206009_4ooi.jpg,"Retro Nachos Funny Shirt, Nachos Tees, Y2K Shirt, Nachos Lover, Gift for Food Lover, Food Shirt, Funny Tees"
https://i.etsystatic.com/iusa/71c6be/77424648/iusa_75x75.77424648_nwmi.jpg?version=0,"on Oct 27, 2025",Sheri,https://www.etsy.com/people/sheridodson1?ref=shop_review,5 out of 5 stars,Good product and arrived in time. Thank you.,https://www.etsy.com/listing/1529301815/blair-waldorf-shirt-gossip-girl-blair?ref=shop_review,https://i.etsystatic.com/5164729753/r/il/618292/5164729753/il_170x135.5164729753_ibr9.jpg,"BLAIR WALDORF Shirt, Gossip Girl Blair Waldorf T-shirt, Blair Waldorf Homage Merch, Blair Waldorf Chuck Bass Tee, Leighton Meester Shirt"
https://i.etsystatic.com/iusa/2b6913/95423396/iusa_75x75.95423396_py7i.jpg?version=0,"on Oct 26, 2025",Mira,https://www.etsy.com/people/4wsuwpzw1rnzhdxq?ref=shop_review,5 out of 5 stars,"Literally the perfect gift for my bestie. It arrived very quickly, and is such a silly design she loves it!!",https://www.etsy.com/listing/1610683443/john-mulaney-retro-shirt-john-mulaney?ref=shop_review,https://i.etsystatic.com/5551423667/r/il/b17f7a/5551423667/il_170x135.5551423667_rh59.jpg,"John Mulaney Retro Shirt, John Mulaney Homage Shirt, John Mulaney Fan Shirt, John Mulaney Unisex Shirt, John Mulaney Stand Up Comedian Tee"
https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75,"on Oct 21, 2025",Ashley,https://www.etsy.com/people/1CBJfan?ref=shop_review,5 out of 5 stars,Thank you so much! Whenever I wear it my friends look at me like I'm crazy which is what I expected with this shirt!,https://www.etsy.com/listing/1683838306/farkle-minkus-retro-t-shirt-farkle?ref=shop_review,https://i.etsystatic.com/5897306949/r/il/e8384b/5897306949/il_170x135.5897306949_2jy4.jpg,"FARKLE MINKUS Retro T-shirt - Farkle Minkus Vintage Shirt, Farkle Minkus Homage Tees, Girl Meets World Farkle Minkus Memes, Corey Fogelmanis"
https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75,"on Sep 22, 2025",Etsy buyer,https://www.etsy.com/people/mscremin?ref=shop_review,5 out of 5 stars,super great quality thank you!,https://www.etsy.com/listing/1868027621/meg-donelly-vintage-shirt-meg-donelly?ref=shop_review,https://i.etsystatic.com/6613458578/r/il/542f01/6613458578/il_170x135.6613458578_7v0y.jpg,"MEG DONELLY Vintage Shirt, Meg Donelly Homage TShirt, Meg Donelly Fan Tees, Meg Donelly Retro 90s Shirt, Meg Donelly Merch Gift"
https://i.etsystatic.com/iusa/173be6/115337849/iusa_75x75.115337849_lzgo.jpg?version=0,"on Sep 22, 2025",Baylie,https://www.etsy.com/people/ggi2nblr?ref=shop_review,5 out of 5 stars,I love the item! Friends love it too!,https://www.etsy.com/listing/1403693363/damon-salvatore-retro-shirt-damon?ref=shop_review,https://i.etsystatic.com/4565011394/r/il/58a6ec/4565011394/il_170x135.4565011394_8rn7.jpg,"DAMON SALVATORE Retro Shirt, Damon Salvatore  Bootleg T-shirt, Vintage Ian Somerhalder Merch , Movies and Series Tee"
https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75,"on Sep 17, 2025",Mauricio,https://www.etsy.com/people/kej3vg64t1vqj8ui?ref=shop_review,5 out of 5 stars,Good quality and the picture is beautiful,https://www.etsy.com/listing/1570160248/retro-fitzwilliam-darcy-shirt?ref=shop_review,https://i.etsystatic.com/5427133755/r/il/2ef252/5427133755/il_170x135.5427133755_h6r5.jpg,"Retro Fitzwilliam Darcy Shirt, Fitzwilliam Darcy Tees, Vintage Fitzwilliam Darcy T-shirt, Pride and Prejudice, Gift for fan"
https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75,"on Sep 17, 2025",Mauricio,https://www.etsy.com/people/kej3vg64t1vqj8ui?ref=shop_review,5 out of 5 stars,Good quality and the picture looks great,https://www.etsy.com/listing/1192937070/princess-diana-retro-shirt-princess?ref=shop_review,https://i.etsystatic.com/3824318637/r/il/39482f/3824318637/il_170x135.3824318637_dn7s.jpg,"Princess Diana Retro Shirt, Princess Diana Fan Shirt, Princess Diana Shirt, Princess Diana Unisex Shirt, Princess Diana Public Figure Tee"
https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75,"on Sep 16, 2025",Caroline,https://www.etsy.com/people/ex8difc8?ref=shop_review,5 out of 5 stars,Everything met my expectations. Great gift,https://www.etsy.com/listing/1512712843/bette-porter-shirt-bette-porter-homage-t?ref=shop_review,https://i.etsystatic.com/5089907087/r/il/aec98c/5089907087/il_170x135.5089907087_stmu.jpg,"BETTE PORTER Shirt, Bette Porter Homage T-Shirt, Jennifer Beals The L Word Actress Vintage Retro 90s Bootleg Merch, Bette Porter Fan Gift"
https://i.etsystatic.com/iusa/0228f6/61728584/iusa_75x75.61728584_4cxv.jpg?version=0,"on Sep 16, 2025",Ally,https://www.etsy.com/people/aehiggins3?ref=shop_review,5 out of 5 stars,This was a bday gift for my John Krasinski obsessed friend and she loved it!,https://www.etsy.com/listing/1889747007/limited-john-krasinski-shirt-john?ref=shop_review,https://i.etsystatic.com/6771743293/r/il/49ace8/6771743293/il_170x135.6771743293_8j9u.jpg,"Limited John Krasinski Shirt, John Krasinki Movies, john Krasinki Fans, John Krasinki Tees, John Krasinki Retro Shirt, John Krasinki Fan"
https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75,"on Sep 14, 2025",Rory,https://www.etsy.com/people/yr9ukuuaag2fl2k4?ref=shop_review,5 out of 5 stars,Replied to my query quickly and a fast delivery,https://www.etsy.com/listing/1534461527/tzuyu-twice-tzuyu-shirt-tzuyu-fan-tees?ref=shop_review,https://i.etsystatic.com/5140050398/r/il/8f79cd/5140050398/il_170x135.5140050398_kktt.jpg,"Tzuyu Twice, Tzuyu Shirt, Tzuyu Fan Tees, Tzuyu Twice Merch, Tzuyu Vintage Shirt, Retro Tzuyu Korean Singer Tshirt, Tzuyu Poster Shirt, Momo"
https://i.etsystatic.com/iusa/d44eb1/72247758/iusa_75x75.72247758_bg73.jpg?version=0,"on Sep 12, 2025",Stevie,https://www.etsy.com/people/steviemoore214?ref=shop_review,5 out of 5 stars,Wonderful quality and better in person and I am so excited to wear it.,https://www.etsy.com/listing/1889755151/klaus-mikaelson-shirt-klaus-mikaelson?ref=shop_review,https://i.etsystatic.com/6723753996/r/il/1d2faa/6723753996/il_170x135.6723753996_jkq2.jpg,"Klaus Mikaelson Shirt-Klaus Mikaelson Tshirt,Klaus Mikaelson T shirt,Klaus Mikaelson T-shirt,Klaus Mikaelson Sweatshirt,Joseph Morgan"
https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75,"on Sep 17, 2025",willy,https://www.etsy.com/people/ewvjco4vjjw458bu?ref=shop_review,5 out of 5 stars,it went well and the product was good,https://www.etsy.com/listing/1404302754/tom-jones-shirt-tom-jones-90s-shirt-tom?ref=shop_review,https://i.etsystatic.com/4680184073/r/il/1e749b/4680184073/il_170x135.4680184073_pji5.jpg,"Tom Jones Shirt, Tom Jones 90's Shirt, Tom Jones Retro Vintage Shirt, Tom Jones Sweatshirt, Tom Jones 58th Shirt, Tom Jones Gift For Fan"
https://i.etsystatic.com/iusa/76594d/89823027/iusa_75x75.89823027_ky7l.jpg?version=0,"on Sep 12, 2025",kimberlee,https://www.etsy.com/people/kims3141?ref=shop_review,5 out of 5 stars,⭐️ ⭐️ ⭐️ ⭐️ ⭐️,https://www.etsy.com/listing/4325848401/yetta-rosenberg-shirt-yetta-rosenberg?ref=shop_review,https://i.etsystatic.com/7016288729/r/il/59b3c7/7016288729/il_170x135.7016288729_gn7x.jpg,"YETTA ROSENBERG Shirt, Yetta Rosenberg Vintage Shirt, Yetta Rosenberg Retro Tshirt, Yetta Bootleg Tee, The Nanny Merch, Yetta Rosenberg Gift"
https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75,"on Aug 21, 2025",Bra'Lyn,https://www.etsy.com/people/u3h3qmcbvx2kar5w?ref=shop_review,5 out of 5 stars,Good quality and comfy love it,https://www.etsy.com/listing/1610677869/asher-angel-vintage-shirt-asher-angel?ref=shop_review,https://i.etsystatic.com/5503288416/r/il/316997/5503288416/il_170x135.5503288416_h9q1.jpg,"ASHER ANGEL Vintage Shirt, Asher Angel Homage Tshirt, Asher Angel Fan Tees, Asher Angel Retro 90s Sweater, Asher Angel Merch Gift"
https://i.etsystatic.com/iusa/fb2908/105977118/iusa_75x75.105977118_nb4y.jpg?version=0,"Etsy buyer on Aug 18, 2025",,,5 out of 5 stars,Love ❤️ my Selena shirt,https://www.etsy.com/listing/1654522970/selena-quintanilla-tshirt-quintanilla?ref=shop_review,https://i.etsystatic.com/5718878594/r/il/64b505/5718878594/il_170x135.5718878594_5t89.jpg,"SELENA QUINTANILLA Tshirt, Quintanilla Family Shirt, Pop r&b Selena Quintanilla-Pérez, Vintage Tee, Selena Quintanilla Sweatshirt Merch Tees"
https://i.etsystatic.com/iusa/bbf9fb/98626336/iusa_75x75.98626336_iqf3.jpg?version=0,"on Aug 18, 2025",Jenna,https://www.etsy.com/people/jennamarie033?ref=shop_review,5 out of 5 stars,"Bought it for a gift, they loved it!",https://www.etsy.com/listing/1668693419/patrick-swayze-shirt-patrick-swayze?ref=shop_review,https://i.etsystatic.com/5718885452/r/il/30ab70/5718885452/il_170x135.5718885452_8mc4.jpg,"PATRICK SWAYZE Shirt, Patrick Swayze Homage T-Shirt, Patrick Wayne Swayze Vintage Retro 90s Bootleg Merch, Funny Patrick Swayze Fans Gift"
